"NACE2","Label_NACE2","PRODCOM2021","Label_PRODCOM2021","Comment","URL"
"1812","18.12 Other printing","181219","18.12.19 Other printing services n.e.c.",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1812"
"1812","18.12 Other printing","18121910","18.12.19.10 Printed calendars of any kind, including calendar blocks",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1812"
"1812","18.12 Other printing","18121920","18.12.19.20 Printed music (including braille music)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1812"
"1812","18.12 Other printing","18121930","18.12.19.30 Printed transfers (decalcomanias)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1812"
"1812","18.12 Other printing","18121990","18.12.19.90 Other printed matter, n.e.c.",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1812"
"1813","18.13 Pre-press and pre-media services","1813","18.13 Pre-press and pre-media services",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1813"
"1813","18.13 Pre-press and pre-media services","181310","18.13.10 Pre-press services",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1813"
"1813","18.13 Pre-press and pre-media services","18131000","18.13.10.00 Composition, plate-making services, typesetting and phototypesetting",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1813"
"1813","18.13 Pre-press and pre-media services","181320","18.13.20 Printing plates or cylinders and other impressed media for use in printing",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1813"
"1813","18.13 Pre-press and pre-media services","18132000","18.13.20.00 Printing components",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1813"
"1813","18.13 Pre-press and pre-media services","181330","18.13.30 Ancillary services related to printing",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1813"
"1813","18.13 Pre-press and pre-media services","18133000","18.13.30.00 Other graphic services",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1813"
"1814","18.14 Binding and related services","1814","18.14 Binding and related services",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1814"
"1814","18.14 Binding and related services","181410","18.14.10 Binding and related services",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1814"
"1814","18.14 Binding and related services","18141010","18.14.10.10 Bookbinding and finishing of books and similar articles (folding, assembling, stitching, glue, cutting, cover laying)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1814"
"1814","18.14 Binding and related services","18141030","18.14.10.30 Binding and finishing of brochures, magazines, catalogues, samples and advertising literature including folding, assembling, stitching, gluing, cutting, cover laying",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1814"
"1814","18.14 Binding and related services","18141050","18.14.10.50 Binding and finishing including finishing of printed paper/cardboard excluding finishing of books, brochures, magazines, catalogues, samples, advertising literature",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1814"
"1820","18.20 Reproduction of recorded media","1820","18.20 Reproduction of recorded media",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1820"
"1820","18.20 Reproduction of recorded media","182010","18.20.10 Reproduction services of sound recording",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1820"
"1820","18.20 Reproduction of recorded media","18201010","18.20.10.10 Reproduction of sound on gramophone records",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1820"
"1820","18.20 Reproduction of recorded media","18201030","18.20.10.30 Reproduction of sound on magnetic tapes of a width ≤ 4 mm",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1820"
"1820","18.20 Reproduction of recorded media","18201050","18.20.10.50 Reproduction of sound on magnetic tapes of a width > 4 mm but ≤ 6,5 mm",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1820"
"1820","18.20 Reproduction of recorded media","18201070","18.20.10.70 Reproduction of sound on compact discs",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1820"
"1820","18.20 Reproduction of recorded media","182020","18.20.20 Reproduction services of video recording",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1820"
"1820","18.20 Reproduction of recorded media","18202050","18.20.20.50 Reproduction of sound and vision video recording on magnetic tapes of a width > 6,5 mm",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1820"
"1820","18.20 Reproduction of recorded media","18202070","18.20.20.70 Reproduction of sound and vision on video discs and other supports (excluding magnetic tapes)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1820"
"1820","18.20 Reproduction of recorded media","182030","18.20.30 Reproduction services of software",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1820"
"1820","18.20 Reproduction of recorded media","18203030","18.20.30.30 Reproduction of magnetic tapes bearing data or instructions of a kind used in automatic data-processing machines; of a width ≤ 4 mm (excluding sound or vision recordings)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1820"
"1820","18.20 Reproduction of recorded media","18203050","18.20.30.50 Reproduction of magnetic tapes bearing data or instructions of a kind used in automatic data-processing machines; of a width > 4 mm (excluding sound or vision recordings)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1820"
"1820","18.20 Reproduction of recorded media","18203070","18.20.30.70 Reproduction of computer supports bearing data or instructions of a kind used in automatic data-processing machines (excluding magnetic tapes, sound or vision recordings)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1820"
"1910","19.10 Manufacture of coke oven products","1910","19.10 Manufacture of coke oven products",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1910"
"1910","19.10 Manufacture of coke oven products","191030","19.10.30 Pitch and pitch coke",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1910"
"1910","19.10 Manufacture of coke oven products","19103000","19.10.30.00 Pitch and pitch coke, obtained from coal tar or from other mineral tars",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_1910"
"2011","20.11 Manufacture of industrial gases","2011","20.11 Manufacture of industrial gases",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2011"
"2011","20.11 Manufacture of industrial gases","201111","20.11.11 Hydrogen, argon, rare gases, nitrogen and oxygen",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2011"
"2011","20.11 Manufacture of industrial gases","20111120","20.11.11.20 Argon",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2011"
"2011","20.11 Manufacture of industrial gases","20111140","20.11.11.40 Helium",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2011"
"2011","20.11 Manufacture of industrial gases","20111150","20.11.11.50 Hydrogen",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2011"
"2011","20.11 Manufacture of industrial gases","20111160","20.11.11.60 Nitrogen",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2011"
"2011","20.11 Manufacture of industrial gases","20111170","20.11.11.70 Oxygen",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2011"
"2011","20.11 Manufacture of industrial gases","20111190","20.11.11.90 Other rare gases (neon, krypton and xenon)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2011"
"2011","20.11 Manufacture of industrial gases","201112","20.11.12 Carbon dioxide and other inorganic oxygen compounds of non-metals",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2011"
"2011","20.11 Manufacture of industrial gases","20111230","20.11.12.30 Carbon dioxide",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2011"
"2011","20.11 Manufacture of industrial gases","20111250","20.11.12.50 Sulphur trioxide (sulphuric anhydride); diarsenic trioxide",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2011"
"2011","20.11 Manufacture of industrial gases","20111270","20.11.12.70 Nitrogen oxides",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2011"
"2011","20.11 Manufacture of industrial gases","20111290","20.11.12.90 Inorganic oxygen compounds of non metals (excluding sulphur trioxide (sulphuric anhydride); diarsenic trioxide, nitrogen oxides, silicon dioxide, sulphur dioxide, carbon dioxide)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2011"
"2011","20.11 Manufacture of industrial gases","201113","20.11.13 Liquid air and compressed air",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2011"
"2011","20.11 Manufacture of industrial gases","20111300","20.11.13.00 Liquid air; compressed air",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2011"
"2012","20.12 Manufacture of dyes and pigments","2012","20.12 Manufacture of dyes and pigments",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","201211","20.12.11 Zinc oxide and peroxide; titanium oxides",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20121130","20.12.11.30 Zinc oxide; zinc peroxide",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20121150","20.12.11.50 Titanium oxides",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","201212","20.12.12 Chromium, manganese, lead and copper oxides and hydroxides",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20121210","20.12.12.10 Manganese oxides. Manganese dioxide",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20121220","20.12.12.20 Manganese oxides. Manganese oxide containing by weight 77 % or more of manganese",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20121230","20.12.12.30 Manganese oxides. Manganese oxide containing by weight less than 77 % of manganese",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20121240","20.12.12.40 Chromium, lead and copper oxides and hydroxides",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","201219","20.12.19 Other metal oxides, peroxides and hydroxides",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20121910","20.12.19.10 Iron oxides and hydroxides; earth colours containing 70 % or more by weight of combined iron evaluated as Fe2O3",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20121930","20.12.19.30 Cobalt oxides and hydroxides; commercial cobalt oxides",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20121955","20.12.19.55 Lithium oxide and hydroxide",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20121960","20.12.19.60 Vanadium oxides and hydroxides",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20121965","20.12.19.65 Nickel oxides and hydroxides",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20121970","20.12.19.70 Germanium oxides and zirconium dioxide",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20121973","20.12.19.73 Molybdenum oxides and hydroxides",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20121975","20.12.19.75 Antimony oxides",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20121980","20.12.19.80 Beryllium oxide and hydroxide",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20121981","20.12.19.81 Tungsten oxides and hydroxides",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20121995","20.12.19.95 Other inorganic bases; other metal oxides, hydroxides and peroxides, n.e.c.",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","201221","20.12.21 Synthetic organic colouring matter and preparations based thereon; synthetic organic products of a kind used as fluorescent brightening agents or as luminophores; colour lakes and preparations based thereon",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20122110","20.12.21.10 Disperse dyes and preparations based thereon",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20122120","20.12.21.20 Acid and mordant dyes and preparations based thereon",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20122130","20.12.21.30 Basic dyes and preparations based thereon",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20122140","20.12.21.40 Direct dyes and preparations based thereon",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20122150","20.12.21.50 Other synthetic organic colouring matters",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20122160","20.12.21.60 Synthetic organic products used as fluorescent brightening agents",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20122170","20.12.21.70 Colour lakes; preparations based on colour lakes",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","201222","20.12.22 Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives; colouring matter of vegetable or animal origin",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20122250","20.12.22.50 Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","20122270","20.12.22.70 Colouring matter of vegetable or animal origin and preparations based thereon (including dyeing extracts) (excluding animal black)",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
"2012","20.12 Manufacture of dyes and pigments","201223","20.12.23 Synthetic organic tanning substances; inorganic tanning substances; tanning preparations; enzymatic preparations for pre-tanning",NA,"http://data.europa.eu/ux2/nace2/NACE2_PRODCOM2021_2012"
