"NACE.Rev..2.Code level","NACE.Rev..2.1.Code level","NACE.Rev..2.Code","NACE.Rev..2.1.Code","N of NACE.Rev..2.CodeAcode level values ","N of NACE.Rev..2.Code2 level values ","N of NACE.Rev..2.Code3 level values ","N of NACE.Rev..2.Code4 level values ","N of NACE.Rev..2.1.CodeBcode level values ","N of NACE.Rev..2.1.Code2 level values ","N of NACE.Rev..2.1.Code3 level values ","N of NACE.Rev..2.1.Code4 level values "
"4","2","07.10","07","1","1","1","1","1","1","1","1"
"4","2","07.21","07","1","1","1","1","1","1","1","1"
"4","2","07.29","07","1","1","1","1","1","1","1","1"
"4","2","08.11","08","1","1","1","1","1","1","1","1"
"4","2","08.12","08","1","1","1","1","1","1","1","1"
"4","2","08.91","08","1","1","1","1","1","1","1","1"
"4","2","08.92","08","1","1","1","1","1","1","1","1"
"4","2","08.93","08","1","1","1","1","1","1","1","1"
"4","2","08.99","08","1","1","1","1","1","1","1","1"
"4","2","09.10","09","1","1","1","1","1","1","1","1"
"4","2","09.90","09","1","1","1","1","1","1","1","1"
"4","2","10.11","10","1","1","1","1","1","1","1","1"
"4","2","10.12","10","1","1","1","1","1","1","1","1"
"4","2","10.13","10","1","1","1","1","1","1","1","1"
"4","2","10.20","10","1","1","1","1","1","1","1","1"
"4","2","10.31","10","1","1","1","1","1","1","1","1"
"4","2","10.32","10","1","1","1","1","1","1","1","1"
"4","2","10.39","10","1","1","1","1","1","1","1","1"
"4","2","10.41","10","1","1","1","1","1","1","1","1"
"4","2","10.42","10","1","1","1","1","1","1","1","1"
"4","2","10.51","10","1","1","1","1","1","1","1","1"
"4","2","10.52","10","1","1","1","1","1","1","1","1"
"4","2","10.61","10","1","1","1","1","1","1","1","1"
"4","2","10.62","10","1","1","1","1","1","1","1","1"
"4","2","10.71","10","1","1","1","1","1","1","1","1"
"4","2","10.72","10","1","1","1","1","1","1","1","1"
"4","2","10.73","10","1","1","1","1","1","1","1","1"
"4","2","10.81","10","1","1","1","1","1","1","1","1"
"4","2","10.82","10","1","1","1","1","1","1","1","1"
"4","2","10.83","10","1","1","1","1","1","1","1","1"
"4","2","10.84","10","1","1","1","1","1","1","1","1"
"4","2","10.85","10","1","1","1","1","1","1","1","1"
"4","2","10.86","10","1","1","1","1","1","1","1","1"
"4","2","10.89","10","1","1","1","1","1","1","1","1"
"4","2","10.91","10","1","1","1","1","1","1","1","1"
"4","2","10.92","10","1","1","1","1","1","1","1","1"
"4","2","11.01","11","1","1","1","1","1","1","1","1"
"4","2","11.02","11","1","1","1","1","1","1","1","1"
"4","2","11.03","11","1","1","1","1","1","1","1","1"
"4","2","11.04","11","1","1","1","1","1","1","1","1"
"4","2","11.05","11","1","1","1","1","1","1","1","1"
"4","2","11.06","11","1","1","1","1","1","1","1","1"
"4","2","11.07","11","1","1","1","1","1","1","1","1"
"4","2","12.00","12","1","1","1","1","1","1","1","1"
"4","2","13.10","13","1","1","1","1","1","1","1","1"
"4","2","13.20","13","1","1","1","1","1","1","1","1"
"4","2","13.30","13","1","1","1","1","1","1","1","1"
"4","2","13.91","13","1","1","1","1","1","1","1","1"
"4","2","13.92","13","1","1","1","1","1","1","1","1"
"4","2","13.93","13","1","1","1","1","1","1","1","1"
"4","2","13.94","13","1","1","1","1","1","1","1","1"
"4","2","13.95","13","1","1","1","1","1","1","1","1"
"4","2","13.96","13","1","1","1","1","1","1","1","1"
"4","2","13.99","13","1","1","1","1","1","1","1","1"
"4","2","15.11","15","1","1","1","1","1","1","1","1"
"4","2","15.12","15","1","1","1","1","1","1","1","1"
"4","2","15.20","15","1","1","1","1","1","1","1","1"
"4","2","16.21","16","1","1","1","1","1","1","1","1"
"4","2","16.22","16","1","1","1","1","1","1","1","1"
"4","2","16.23","16","1","1","1","1","1","1","1","1"
"4","2","16.24","16","1","1","1","1","1","1","1","1"
"4","2","17.11","17","1","1","1","1","1","1","1","1"
"4","2","17.12","17","1","1","1","1","1","1","1","1"
"4","2","17.21","17","1","1","1","1","1","1","1","1"
"4","2","17.22","17","1","1","1","1","1","1","1","1"
"4","2","17.23","17","1","1","1","1","1","1","1","1"
"4","2","17.24","17","1","1","1","1","1","1","1","1"
"4","2","18.11","18","1","1","1","1","1","1","1","1"
"4","2","18.12","18","1","1","1","1","1","1","1","1"
"4","2","18.13","18","1","1","1","1","1","1","1","1"
"4","2","18.14","18","1","1","1","1","1","1","1","1"
"4","2","18.20","18","1","1","1","1","1","1","1","1"
"4","2","19.10","19","1","1","1","1","1","1","1","1"
"4","2","19.20","19","1","1","1","1","1","1","1","1"
"4","2","20.11","20","1","1","1","1","1","1","1","1"
"4","2","20.12","20","1","1","1","1","1","1","1","1"
"4","2","20.13","20","1","1","1","1","1","1","1","1"
"4","2","20.14","20","1","1","1","1","1","1","1","1"
"4","2","20.15","20","1","1","1","1","1","1","1","1"
"4","2","20.16","20","1","1","1","1","1","1","1","1"
"4","2","20.17","20","1","1","1","1","1","1","1","1"
"4","2","20.20","20","1","1","1","1","1","1","1","1"
"4","2","20.30","20","1","1","1","1","1","1","1","1"
"4","2","20.41","20","1","1","1","1","1","1","1","1"
"4","2","20.42","20","1","1","1","1","1","1","1","1"
"4","2","20.51","20","1","1","1","1","1","1","1","1"
"4","2","20.59","20","1","1","1","1","1","1","1","1"
"4","2","20.60","20","1","1","1","1","1","1","1","1"
"4","2","21.10","21","1","1","1","1","1","1","1","1"
"4","2","21.20","21","1","1","1","1","1","1","1","1"
"4","2","22.11","22","1","1","1","1","1","1","1","1"
"4","2","22.21","22","1","1","1","1","1","1","1","1"
"4","2","22.22","22","1","1","1","1","1","1","1","1"
"4","2","22.23","22","1","1","1","1","1","1","1","1"
"4","2","23.11","23","1","1","1","1","1","1","1","1"
"4","2","23.12","23","1","1","1","1","1","1","1","1"
"4","2","23.13","23","1","1","1","1","1","1","1","1"
"4","2","23.14","23","1","1","1","1","1","1","1","1"
"4","2","23.20","23","1","1","1","1","1","1","1","1"
"4","2","23.31","23","1","1","1","1","1","1","1","1"
"4","2","23.32","23","1","1","1","1","1","1","1","1"
"4","2","23.41","23","1","1","1","1","1","1","1","1"
"4","2","23.42","23","1","1","1","1","1","1","1","1"
"4","2","23.43","23","1","1","1","1","1","1","1","1"
"4","2","23.44","23","1","1","1","1","1","1","1","1"
"4","2","23.51","23","1","1","1","1","1","1","1","1"
"4","2","23.52","23","1","1","1","1","1","1","1","1"
"4","2","23.61","23","1","1","1","1","1","1","1","1"
"4","2","23.62","23","1","1","1","1","1","1","1","1"
"4","2","23.63","23","1","1","1","1","1","1","1","1"
"4","2","23.64","23","1","1","1","1","1","1","1","1"
"4","2","23.65","23","1","1","1","1","1","1","1","1"
"4","2","23.70","23","1","1","1","1","1","1","1","1"
"4","2","23.91","23","1","1","1","1","1","1","1","1"
"4","2","23.99","23","1","1","1","1","1","1","1","1"
"4","2","24.10","24","1","1","1","1","1","1","1","1"
"4","2","24.20","24","1","1","1","1","1","1","1","1"
"4","2","24.31","24","1","1","1","1","1","1","1","1"
"4","2","24.32","24","1","1","1","1","1","1","1","1"
"4","2","24.33","24","1","1","1","1","1","1","1","1"
"4","2","24.34","24","1","1","1","1","1","1","1","1"
"4","2","24.41","24","1","1","1","1","1","1","1","1"
"4","2","24.42","24","1","1","1","1","1","1","1","1"
"4","2","24.43","24","1","1","1","1","1","1","1","1"
"4","2","24.44","24","1","1","1","1","1","1","1","1"
"4","2","24.45","24","1","1","1","1","1","1","1","1"
"4","2","24.46","24","1","1","1","1","1","1","1","1"
"4","2","24.51","24","1","1","1","1","1","1","1","1"
"4","2","24.52","24","1","1","1","1","1","1","1","1"
"4","2","24.53","24","1","1","1","1","1","1","1","1"
"4","2","24.54","24","1","1","1","1","1","1","1","1"
"4","2","25.11","25","1","1","1","1","1","1","1","1"
"4","2","25.12","25","1","1","1","1","1","1","1","1"
"4","2","25.21","25","1","1","1","1","1","1","1","1"
