CN 2021,BEC Rev. 4,START,END
87113000,522,01/01/1988,31/12/1993
87113010,522,01/01/1994,31/12/2500
87113090,522,01/01/1994,31/12/2500
87114000,522,01/01/1988,31/12/2500
87115000,522,01/01/1988,31/12/2500
87116010,522,01/01/2017,31/12/2500
87116090,522,01/01/2017,31/12/2500
87119000,522,01/01/2017,31/12/2500
87119010,522,01/01/2012,31/12/2016
87119090,522,01/01/2012,31/12/2016
87120010,522,01/01/1988,31/12/2011
87120030,522,01/01/1994,31/12/2500
87120070,522,01/01/2012,31/12/2500
87120080,522,01/01/1994,31/12/2011
87120090,522,01/01/1988,31/12/1993
87131000,522,01/01/1988,31/12/2500
87139000,522,01/01/1988,31/12/2500
87141000,530,01/01/2012,31/12/2013
87141010,530,01/01/2014,31/12/2500
87141020,530,01/01/2014,31/12/2500
87141030,530,01/01/2014,31/12/2500
87141040,530,01/01/2014,31/12/2500
87141050,530,01/01/2014,31/12/2500
87141090,530,01/01/2014,31/12/2500
87141100,530,01/01/1988,31/12/2011
87141900,530,01/01/1988,31/12/2011
87142000,530,01/01/1988,31/12/2500
87149110,530,01/01/1988,31/12/2500
87149130,530,01/01/1988,31/12/2500
87149190,530,01/01/1988,31/12/2500
87149210,530,01/01/1988,31/12/2500
87149290,530,01/01/1988,31/12/2500
87149300,530,01/01/2012,31/12/2500
87149310,530,01/01/1988,31/12/2011
87149390,530,01/01/1988,31/12/2011
87149410,530,01/01/1988,31/12/2011
87149420,530,01/01/2012,31/12/2500
87149430,530,01/01/1988,31/12/2011
87149490,530,01/01/1988,31/12/2500
87149500,530,01/01/1988,31/12/2500
87149610,530,01/01/1988,31/12/2500
87149630,530,01/01/1988,31/12/2500
87149690,530,01/01/1988,31/12/2500
87149910,530,01/01/1988,31/12/2500
87149930,530,01/01/1988,31/12/2500
87149950,530,01/01/1988,31/12/2500
87149990,530,01/01/1988,31/12/2500
87150010,610,01/01/1988,31/12/2500
87150090,610,01/01/1988,31/12/2500
87161010,522,01/01/1988,31/12/2011
87161091,522,01/01/1988,31/12/2011
87161092,522,01/01/2012,31/12/2500
87161093,522,01/01/1988,31/12/1994
87161094,522,01/01/1995,31/12/2011
87161096,522,01/01/1995,31/12/2011
87161098,522,01/01/2012,31/12/2500
87161099,522,01/01/1988,31/12/2011
87162000,521,01/01/2000,31/12/2500
87162010,521,01/01/1988,31/12/1999
87162090,521,01/01/1988,31/12/1999
87163100,521,01/01/1988,31/12/2500
87163910,521,01/01/1988,31/12/2500
87163930,521,01/01/1989,31/12/2500
87163950,521,01/01/2012,31/12/2500
87163951,521,01/01/1989,31/12/2011
87163959,521,01/01/1989,31/12/2011
87163980,521,01/01/1989,31/12/2500
87163990,521,01/01/1988,31/12/1988
87164000,521,01/01/1988,31/12/2500
87168000,521,01/01/1988,31/12/2500
87169000,530,01/01/1988,31/12/1988
87169010,530,01/01/1989,31/12/2500
87169030,530,01/01/1989,31/12/2500
87169050,530,01/01/1989,31/12/2500
87169090,530,01/01/1989,31/12/2500
88010010,521,01/01/2007,31/12/2500
88010090,521,01/01/2007,31/12/2500
88011000,522,01/01/2006,31/12/2006
88011010,522,01/01/1988,31/12/2005
88011090,522,01/01/1988,31/12/2005
88019010,521,01/01/1988,31/12/2005
88019020,521,01/01/2006,31/12/2006
88019080,521,01/01/2006,31/12/2006
88019091,521,01/01/1988,31/12/2005
88019099,521,01/01/1988,31/12/2005
88021100,521,01/01/2006,31/12/2500
88021110,521,01/01/1988,31/12/2005
88021190,521,01/01/1988,31/12/2005
88021200,521,01/01/2006,31/12/2500
88021210,521,01/01/1988,31/12/2005
88021290,521,01/01/1988,31/12/2005
88022000,522,01/01/2006,31/12/2500
88022010,522,01/01/1988,31/12/2005
88022090,522,01/01/1988,31/12/2005
88023000,521,01/01/2006,31/12/2500
88023010,521,01/01/1988,31/12/2005
88023090,521,01/01/1988,31/12/2005
88024000,521,01/01/2006,31/12/2500
88024010,521,01/01/1988,31/12/2005
88024090,521,01/01/1988,31/12/2005
88025000,521,01/01/1988,31/12/1995
88026000,521,01/01/1996,31/12/1998
88026010,521,01/01/1999,31/12/2016
88026011,521,01/01/2017,31/12/2500
88026019,521,01/01/2017,31/12/2500
88026090,521,01/01/1999,31/12/2500
88031000,530,01/01/2006,31/12/2500
88031010,530,01/01/1988,31/12/2005
88031090,530,01/01/1988,31/12/2005
88032000,530,01/01/2006,31/12/2500
88032010,530,01/01/1988,31/12/2005
88032090,530,01/01/1988,31/12/2005
88033000,530,01/01/2006,31/12/2500
88033010,530,01/01/1988,31/12/2005
88033090,530,01/01/1988,31/12/2005
88039010,530,01/01/1988,31/12/2500
88039020,530,01/01/1999,31/12/2016
88039021,530,01/01/2017,31/12/2500
88039029,530,01/01/2017,31/12/2500
88039030,530,01/01/1999,31/12/2500
88039090,530,01/01/2006,31/12/2500
88039091,530,01/01/1988,31/12/2005
88039098,530,01/01/1999,31/12/2005
88039099,530,01/01/1988,31/12/1998
88040000,700,01/01/1988,31/12/2500
88051010,700,01/01/1988,31/12/2500
88051090,700,01/01/1988,31/12/2500
88052010,700,01/01/1988,31/12/2001
88052090,700,01/01/1988,31/12/2001
88052100,700,01/01/2002,31/12/2500
88052900,700,01/01/2006,31/12/2500
88052910,700,01/01/2002,31/12/2005
88052990,700,01/01/2002,31/12/2005
89011010,521,01/01/1988,31/12/2500
89011090,521,01/01/1988,31/12/2500
89012010,521,01/01/1988,31/12/2500
89012090,521,01/01/1988,31/12/2500
89013010,521,01/01/1988,31/12/2500
89013090,521,01/01/1988,31/12/2500
89019010,521,01/01/1988,31/12/2500
89019090,521,01/01/2011,31/12/2500
89019091,521,01/01/1988,31/12/2010
89019099,521,01/01/1988,31/12/2010
89020010,521,01/01/2011,31/12/2500
89020011,521,01/01/1988,31/12/1996
89020012,521,01/01/1997,31/12/2010
89020018,521,01/01/1997,31/12/2010
89020019,521,01/01/1988,31/12/1996
89020090,521,01/01/1988,31/12/2500
89031010,522,01/01/2001,31/12/2500
89031011,522,01/01/1988,31/12/2000
89031019,522,01/01/1988,31/12/2000
89031090,522,01/01/1988,31/12/2500
89039110,522,01/01/1988,31/12/2500
89039190,522,01/01/2011,31/12/2500
89039191,522,01/01/1988,31/12/2003
89039192,522,01/01/2004,31/12/2010
89039193,522,01/01/1988,31/12/2003
89039199,522,01/01/1988,31/12/2010
89039210,522,01/01/1988,31/12/2500
89039291,522,01/01/1988,31/12/2500
89039299,522,01/01/1988,31/12/2500
89039910,522,01/01/1988,31/12/2500
89039991,522,01/01/1988,31/12/2500
89039999,522,01/01/1988,31/12/2500
89040010,521,01/01/1988,31/12/2500
89040091,521,01/01/1988,31/12/2500
89040099,521,01/01/1988,31/12/2500
89051010,410,01/01/1988,31/12/2500
89051090,410,01/01/1988,31/12/2500
89052000,410,01/01/1988,31/12/2500
89059010,410,01/01/1988,31/12/2500
89059090,410,01/01/1988,31/12/2500
89060010,700,01/01/1988,31/12/2001
89060091,700,01/01/1988,31/12/2001
89060093,700,01/01/1988,31/12/2001
89060099,700,01/01/1988,31/12/2001
89061000,700,01/01/2002,31/12/2500
89069010,700,01/01/2002,31/12/2500
89069091,700,01/01/2002,31/12/2500
89069099,700,01/01/2002,31/12/2500
89071000,522,01/01/1988,31/12/2500
89079000,410,01/01/1988,31/12/2500
89080000,210,01/01/1988,31/12/2500
90011010,220,01/01/1988,31/12/2500
90011090,220,01/01/1988,31/12/2500
90012000,220,01/01/1988,31/12/2500
90013000,630,01/01/1988,31/12/2500
90014010,220,01/01/1988,31/12/1990
90014020,220,01/01/1991,31/12/2500
90014031,220,01/01/1988,31/12/1990
90014039,220,01/01/1988,31/12/1990
90014041,220,01/01/1991,31/12/2500
90014049,220,01/01/1991,31/12/2500
90014080,220,01/01/1991,31/12/2500
90014090,220,01/01/1988,31/12/1990
90015010,220,01/01/1988,31/12/1990
90015020,220,01/01/1991,31/12/2500
90015031,220,01/01/1988,31/12/1990
90015039,220,01/01/1988,31/12/1990
90015041,220,01/01/1991,31/12/2500
90015049,220,01/01/1991,31/12/2500
90015080,220,01/01/1991,31/12/2500
90015090,220,01/01/1988,31/12/1990
90019000,220,01/01/2006,31/12/2500
90019010,220,01/01/1988,31/12/2005
90019090,220,01/01/1988,31/12/2005
90021100,220,01/01/1988,31/12/2500
90021900,220,01/01/1988,31/12/2500
90022000,220,01/01/1995,31/12/2500
90022010,220,01/01/1988,31/12/1994
90022090,220,01/01/1988,31/12/1994
90029000,220,01/01/2006,31/12/2500
90029010,220,01/01/1988,31/12/2005
90029090,220,01/01/1997,31/12/2005
90029091,220,01/01/1988,31/12/1996
90029099,220,01/01/1988,31/12/1996
90031100,220,01/01/1988,31/12/2500
90031900,220,01/01/2011,31/12/2500
90031910,220,01/01/1988,31/12/2010
90031930,220,01/01/1988,31/12/2010
90031990,220,01/01/1988,31/12/2010
90039000,220,01/01/1988,31/12/2500
90041010,620,01/01/1988,31/12/2500
90041090,620,01/01/1988,31/12/1994
90041091,620,01/01/1995,31/12/2500
90041099,620,01/01/1995,31/12/2500
90049000,620,01/01/1988,31/12/1994
90049010,620,01/01/1995,31/12/2500
90049090,620,01/01/1995,31/12/2500
90051000,610,01/01/1995,31/12/2500
90051010,610,01/01/1988,31/12/1994
90051090,610,01/01/1988,31/12/1994
90058000,410,01/01/1988,31/12/2500
90059000,420,01/01/2017,31/12/2500
90061000,610,01/01/2007,31/12/2016
90061010,610,01/01/1995,31/12/2006
90061090,610,01/01/1995,31/12/2006
90062000,610,01/01/1988,31/12/2006
90063000,610,01/01/1988,31/12/2500
90064000,610,01/01/1988,31/12/2500
90065100,610,01/01/1988,31/12/2500
90065200,610,01/01/2007,31/12/2500
90065300,610,01/01/1988,31/12/1992
90065310,610,01/01/1993,31/12/2500
90065380,610,01/01/2007,31/12/2500
90065390,610,01/01/1993,31/12/2006
90065900,610,01/01/2017,31/12/2500
90066100,420,01/01/1988,31/12/2500
90066200,420,01/01/1995,31/12/2006
90066210,420,01/01/1988,31/12/1994
90066290,420,01/01/1988,31/12/1994
90066900,420,01/01/2007,31/12/2500
90069100,220,01/01/2017,31/12/2500
90069110,220,01/01/1999,31/12/2006
90069190,220,01/01/1999,31/12/2006
90069900,220,01/01/1999,31/12/2500
90069910,220,01/01/1998,31/12/1998
90069990,220,01/01/1998,31/12/1998
90071000,410,01/01/2012,31/12/2500
90071100,410,01/01/1988,31/12/2011
90071900,410,01/01/1988,31/12/2011
90072000,410,01/01/1996,31/12/2500
90072100,410,01/01/1988,31/12/1995
90072900,410,01/01/1988,31/12/1995
90079100,420,01/01/2017,31/12/2500
90079110,420,01/01/1988,31/12/1994
90079190,420,01/01/1988,31/12/1994
90079200,420,01/01/1988,31/12/2500
90081000,610,01/01/1988,31/12/2011
90082000,410,01/01/1988,31/12/2011
90083000,610,01/01/1988,31/12/2011
90084000,410,01/01/1988,31/12/2011
90085000,610,01/01/2012,31/12/2500
90089000,420,01/01/1988,31/12/2500
90091100,410,01/01/1988,31/12/2006
90091200,410,01/01/1988,31/12/2006
90092100,410,01/01/1988,31/12/2006
90092200,410,01/01/2001,31/12/2006
90092210,410,01/01/1988,31/12/2000
90092290,410,01/01/1988,31/12/2000
90093000,410,01/01/1988,31/12/2006
90099000,420,01/01/2000,31/12/2001
90099010,420,01/01/1988,31/12/1999
90099090,420,01/01/1988,31/12/1999
90099100,420,01/01/2002,31/12/2006
90099200,420,01/01/2002,31/12/2006
90099300,420,01/01/2002,31/12/2006
90099900,420,01/01/2002,31/12/2006
90101000,410,01/01/1988,31/12/2500
90102000,410,01/01/1988,31/12/1994
90102010,410,01/01/1995,31/12/1995
90102020,410,01/01/1995,31/12/1995
90102030,410,01/01/1995,31/12/1995
90102090,410,01/01/1995,31/12/1995
90103000,410,01/01/1988,31/12/1995
90104100,410,01/01/1996,31/12/2006
90104200,410,01/01/1996,31/12/2006
90104900,410,01/01/1996,31/12/2006
90105000,410,01/01/2007,31/12/2500
90105010,410,01/01/1998,31/12/2006
90105090,410,01/01/1998,31/12/2006
90106000,410,01/01/1996,31/12/2500
90109000,420,01/01/2007,31/12/2016
90109010,420,01/01/1998,31/12/2006
90109020,420,01/01/2017,31/12/2500
90109080,420,01/01/2017,31/12/2500
90109090,420,01/01/1998,31/12/2006
90111000,410,01/01/2020,31/12/2500
90111010,410,01/01/1998,31/12/2019
90111090,410,01/01/1998,31/12/2019
90112000,410,01/01/1988,31/12/1997
90112010,410,01/01/1998,31/12/2500
90112090,410,01/01/1998,31/12/2500
90118000,410,01/01/1988,31/12/2500
90119000,420,01/01/2020,31/12/2500
90119010,420,01/01/1998,31/12/2019
90119090,420,01/01/1998,31/12/2019
90121000,410,01/01/2020,31/12/2500
90121010,410,01/01/1998,31/12/2019
90121090,410,01/01/1998,31/12/2019
90129000,420,01/01/2020,31/12/2500
90129010,420,01/01/1998,31/12/2019
90129090,420,01/01/1998,31/12/2019
90131000,410,01/01/1988,31/12/2016
90131010,410,01/01/2017,31/12/2500
90131090,410,01/01/2017,31/12/2500
90132000,410,01/01/1988,31/12/2500
90138000,410,01/01/1988,31/12/1991
90138010,410,01/01/1992,31/12/1993
90138011,410,01/01/1994,31/12/1998
90138019,410,01/01/1994,31/12/1998
90138020,410,01/01/1999,31/12/2500
90138030,410,01/01/1994,31/12/2500
90138090,410,01/01/1992,31/12/2500
90139000,420,01/01/1988,31/12/1994
90139005,420,01/01/2017,31/12/2500
90139010,420,01/01/1995,31/12/2500
90139080,420,01/01/2017,31/12/2500
90139090,420,01/01/1995,31/12/2016
90141000,410,01/01/2006,31/12/2500
90141010,410,01/01/1988,31/12/2005
90141090,410,01/01/1988,31/12/2005
90142011,410,01/01/1988,31/12/1994
90142013,410,01/01/1988,31/12/2005
90142015,410,01/01/1988,31/12/1994
90142018,410,01/01/1995,31/12/2005
90142019,410,01/01/1988,31/12/1994
90142020,410,01/01/2006,31/12/2500
90142080,410,01/01/2006,31/12/2500
90142090,410,01/01/1988,31/12/2005
90148000,410,01/01/1988,31/12/2500
90149000,420,01/01/2006,31/12/2500
90149010,420,01/01/1988,31/12/2005
90149090,420,01/01/1988,31/12/2005
90151000,410,01/01/2020,31/12/2500
90151010,410,01/01/1988,31/12/2019
90151090,410,01/01/1988,31/12/2019
90152000,410,01/01/2020,31/12/2500
90152010,410,01/01/1988,31/12/2019
90152090,410,01/01/1988,31/12/2019
90153010,410,01/01/1988,31/12/2500
90153090,410,01/01/1988,31/12/2500
90154000,410,01/01/2020,31/12/2500
90154010,410,01/01/1988,31/12/2019
90154090,410,01/01/1988,31/12/2019
90158011,410,01/01/1988,31/12/2016
90158019,410,01/01/1988,31/12/2016
90158020,410,01/01/2017,31/12/2500
90158040,410,01/01/2017,31/12/2500
90158080,410,01/01/2017,31/12/2500
90158091,410,01/01/1988,31/12/2016
90158093,410,01/01/1988,31/12/2016
90158099,410,01/01/1988,31/12/2016
90159000,420,01/01/2017,31/12/2500
90160010,410,01/01/1988,31/12/2500
90160090,410,01/01/1988,31/12/2500
90171000,410,01/01/1997,31/12/1997
90171010,410,01/01/1998,31/12/2500
90171090,410,01/01/1998,31/12/2500
90172005,410,01/01/1998,31/12/2500
90172010,410,01/01/2011,31/12/2500
90172011,410,01/01/1988,31/12/2010
90172019,410,01/01/1998,31/12/2010
90172030,410,01/01/1988,31/12/1994
90172031,410,01/01/1995,31/12/2006
90172039,410,01/01/1998,31/12/2500
90172090,410,01/01/1988,31/12/2500
90173000,410,01/01/2011,31/12/2500
90173010,410,01/01/1988,31/12/2010
90173090,410,01/01/1988,31/12/2010
90178010,410,01/01/1988,31/12/2500
90178090,410,01/01/1988,31/12/2500
90179000,420,01/01/2007,31/12/2500
90179010,420,01/01/1998,31/12/2006
90179090,420,01/01/1998,31/12/2006
90181100,410,01/01/1988,31/12/2500
90181200,410,01/01/1996,31/12/2500
90181300,410,01/01/1996,31/12/2500
90181400,410,01/01/1996,31/12/2500
90181900,410,01/01/1996,31/12/1996
90181910,410,01/01/1997,31/12/2500
90181990,410,01/01/1997,31/12/2500
90182000,410,01/01/1988,31/12/2500
90183110,410,01/01/2002,31/12/2500
90183190,410,01/01/2002,31/12/2500
90183210,410,01/01/2002,31/12/2500
90183290,410,01/01/2002,31/12/2500
90183900,410,01/01/2002,31/12/2500
90184100,410,01/01/1988,31/12/2500
90184900,410,01/01/1988,31/12/1994
90184910,410,01/01/1995,31/12/2500
90184990,410,01/01/1995,31/12/2500
90185010,410,01/01/1988,31/12/2500
90185090,410,01/01/1988,31/12/2500
90189010,410,01/01/1988,31/12/2500
90189020,410,01/01/1988,31/12/2500
90189030,410,01/01/1988,31/12/2500
90189040,410,01/01/2011,31/12/2500
90189041,410,01/01/1988,31/12/2010
90189049,410,01/01/1988,31/12/2010
90189050,410,01/01/1988,31/12/2500
90189060,410,01/01/1988,31/12/2500
90189070,410,01/01/1994,31/12/2010
90189075,410,01/01/1995,31/12/2500
90189080,410,01/01/1994,31/12/1994
90189084,410,01/01/2011,31/12/2500
90189085,410,01/01/1995,31/12/2010
90189090,410,01/01/1988,31/12/1993
90191010,410,01/01/1988,31/12/2500
90191090,410,01/01/1988,31/12/2500
90192000,410,01/01/1988,31/12/2020
90192010,410,01/01/2021,31/12/2500
90192020,410,01/01/2021,31/12/2500
90192090,410,01/01/2021,31/12/2500
90200000,410,01/01/2006,31/12/2020
90200010,410,01/01/2021,31/12/2500
90200090,410,01/01/2021,31/12/2500
90211010,610,01/01/2002,31/12/2500
90211090,610,01/01/2002,31/12/2500
90211100,610,01/01/1988,31/12/2001
90211910,610,01/01/1988,31/12/2001
90211990,610,01/01/1988,31/12/2001
90212110,610,01/01/1988,31/12/2500
90212190,610,01/01/1988,31/12/2500
90212900,610,01/01/1997,31/12/2500
90212910,610,01/01/1988,31/12/1996
90212990,610,01/01/1988,31/12/1996
90213010,610,01/01/1988,31/12/2001
90213090,610,01/01/1988,31/12/2001
90213100,610,01/01/2002,31/12/2500
90213910,610,01/01/2002,31/12/2500
90213990,610,01/01/2002,31/12/2500
90214000,610,01/01/1988,31/12/2500
90215000,610,01/01/1988,31/12/2500
90219010,610,01/01/1988,31/12/2500
90219090,610,01/01/1988,31/12/2500
90221100,410,01/01/1988,31/12/1995
90221200,410,01/01/1996,31/12/2500
90221300,410,01/01/1996,31/12/2500
90221400,410,01/01/1996,31/12/2500
90221900,410,01/01/1988,31/12/2500
90222100,410,01/01/1988,31/12/2500
90222900,410,01/01/1988,31/12/2500
90223000,420,01/01/1988,31/12/2500
90229000,420,01/01/2011,31/12/2016
90229010,420,01/01/1988,31/12/2010
90229020,420,01/01/2017,31/12/2500
90229080,420,01/01/2017,31/12/2500
90229090,420,01/01/1988,31/12/2010
90230010,410,01/01/1988,31/12/2500
90230030,410,01/01/1988,31/12/1994
90230080,410,01/01/1995,31/12/2500
90230090,410,01/01/1988,31/12/1994
90241010,410,01/01/1988,31/12/2007
90241011,410,01/01/2008,31/12/2016
90241013,410,01/01/2008,31/12/2016
90241019,410,01/01/2008,31/12/2016
90241020,410,01/01/2017,31/12/2500
90241040,410,01/01/2017,31/12/2500
90241080,410,01/01/2017,31/12/2500
90241090,410,01/01/2008,31/12/2016
90241091,410,01/01/1988,31/12/2007
90241093,410,01/01/1988,31/12/2007
90241099,410,01/01/1988,31/12/2007
90248000,410,01/01/2020,31/12/2500
90248010,410,01/01/1988,31/12/2007
90248011,410,01/01/2008,31/12/2019
90248019,410,01/01/2008,31/12/2019
90248090,410,01/01/2008,31/12/2019
90248091,410,01/01/1988,31/12/2007
90248099,410,01/01/1988,31/12/2007
90249000,420,01/01/1988,31/12/2500
90251110,410,01/01/1988,31/12/2005
90251120,410,01/01/2006,31/12/2500
90251180,410,01/01/2006,31/12/2500
90251191,410,01/01/1988,31/12/2005
90251199,410,01/01/1988,31/12/2005
90251900,410,01/01/2020,31/12/2500
90251910,410,01/01/1992,31/12/2005
90251920,410,01/01/2006,31/12/2019
90251980,410,01/01/2006,31/12/2019
90251991,410,01/01/1992,31/12/2005
90251999,410,01/01/1992,31/12/2005
90252010,410,01/01/1988,31/12/1995
90252090,410,01/01/1988,31/12/1995
90258010,410,01/01/1992,31/12/1995
90258015,410,01/01/1996,31/12/2005
90258020,410,01/01/1996,31/12/2500
90258040,410,01/01/2006,31/12/2500
90258080,410,01/01/2006,31/12/2500
90258091,410,01/01/1992,31/12/2005
90258099,410,01/01/1992,31/12/2005
90259000,420,01/01/2017,31/12/2500
90259010,420,01/01/1988,31/12/2005
90259090,420,01/01/1988,31/12/2005
90261010,410,01/01/1988,31/12/2005
90261021,410,01/01/2006,31/12/2500
90261029,410,01/01/2006,31/12/2500
90261051,410,01/01/1988,31/12/2005
90261059,410,01/01/1988,31/12/2005
90261081,410,01/01/2006,31/12/2500
90261089,410,01/01/2006,31/12/2500
90261091,410,01/01/1988,31/12/2005
90261099,410,01/01/1988,31/12/2005
90262010,410,01/01/1988,31/12/2005
90262020,410,01/01/2006,31/12/2500
90262030,410,01/01/1988,31/12/2005
90262040,410,01/01/2006,31/12/2500
90262050,410,01/01/2001,31/12/2005
90262051,410,01/01/1988,31/12/2000
90262059,410,01/01/1988,31/12/2000
90262080,410,01/01/2006,31/12/2500
90262090,410,01/01/1988,31/12/2005
90268010,410,01/01/1988,31/12/2005
90268020,410,01/01/2006,31/12/2500
90268080,410,01/01/2006,31/12/2500
90268091,410,01/01/1988,31/12/2005
90268099,410,01/01/1988,31/12/2005
90269000,420,01/01/2007,31/12/2500
90269010,420,01/01/1988,31/12/2005
90269090,420,01/01/1988,31/12/2005
90271010,410,01/01/1988,31/12/2500
90271090,410,01/01/1988,31/12/2500
90272000,410,01/01/2000,31/12/2500
90272010,410,01/01/1988,31/12/1999
90272090,410,01/01/1988,31/12/1999
90273000,410,01/01/1988,31/12/2500
90274000,410,01/01/1988,31/12/2006
90275000,410,01/01/1988,31/12/2500
90278005,410,01/01/2007,31/12/2500
