"nace2","NAME","Parent","Include","Include_Also","Exclude"
"87.20","Stationäre Einrichtungen zur psychosozialen Betreuung, Suchtbekämpfung u. Ä.","87.2","Diese Klasse umfasst die Heimunterbringung bei Entwicklungsverzögerung, Geisteskrankheit und Drogenmissbrauch (ohne stationäre Krankenhauspflege). Die Pflegeeinrichtungen stellen Unterkunft und Verpflegung, Aufsicht zum Schutz der Heimbewohner und ein gewisses Maß an medizinischer Versorgung bereit.   Diese Klasse umfasst: - Tätigkeiten von:   • Einrichtungen zur Behandlung von Alkohol- und Drogensucht   • psychiatrische Genesungsheime   • betreute Wohngruppen für psychisch instabile Menschen   • Einrichtungen für Menschen mit verzögerter geistiger Entwicklung   • betreute Übergangseinrichtungen für psychisch kranke Menschen","Diese Klasse umfasst ferner: - Heimunterbringung und Behandlung von Patienten mit Geisteskrankheiten und bei Drogenmissbrauch","Diese Klasse umfasst nicht: - psychiatrische Krankenhäuser (s. 86.10) - Einrichtungen des Sozialwesens mit Unterbringung wie Obdachlosenheime (s. 87.90)"
"87.3","Altenheime; Alten- und Behindertenwohnheime","87",NA,NA,NA
"87.30","Altenheime; Alten- und Behindertenwohnheime","87.3","Diese Klasse umfasst die Unterbringung und Pflege von älteren und behinderten Menschen, die nicht in der Lage sind, sich selbst zu versorgen, und die nicht allein leben möchten, in Heimen. Dazu zählt üblicherweise die Unterbringung, Verpflegung, Aufsicht und Hilfe im täglichen Leben wie Haushaltsführung. Gelegentlich sind diesen Einheiten auch separate Pflegestationen angeschlossen.   Diese Klasse umfasst: - Tätigkeiten von:   • Einrichtungen für betreutes Wohnen   • Seniorenzentren mit betreutem Wohnen   • Altenheimen mit geringfügigen Pflegeleistungen   • Altenheime ohne Pflegeleistungen",NA,"Diese Klasse umfasst nicht: - Tätigkeiten von Altenpflegeheimen (s. 87.10) - Heime, in denen medizinische Behandlung oder Ausbildung nicht im Vordergrund stehen (s. 87.90)"
"87.9","Sonstige Heime (ohne Erholungs- und Ferienheime)","87",NA,NA,NA
"87.90","Sonstige Heime (ohne Erholungs- und Ferienheime)","87.9","Diese Klasse umfasst die Unterbringung und Pflege von Menschen (außer Behinderten und älteren Menschen), die nicht in der Lage sind, sich selbst zu versorgen, und die nicht allein leben möchten, in Heimen.  Diese Klasse umfasst: - soziale Betreuung rund um die Uhr von Kindern und Personengruppen, die auf fremde Hilfe angewiesen sind, wobei jedoch medizinische Behandlung oder Erziehung und Ausbildung nicht im Vordergrund stehen:   • Waisenhäuser   • Kinderheime   • Obdachlosenheime   • Einrichtungen, die ledige Mütter und deren Kinder aufnehmen Die Tätigkeiten werden entweder von staatlichen Stellen oder von privaten Organisationen ausgeübt.","Diese Klasse umfasst ferner: - Tätigkeiten von:   • betreuten Übergangseinrichtungen für Menschen mit sozialen oder persönlichen Problemen   • betreuten Übergangseinrichtungen für Straftäter   • Erziehungsheimen","Diese Klasse umfasst nicht: - Finanzierung und Verwaltung von Sozialversicherungsprogrammen (s. 84.30) - Tätigkeiten von Pflegeheimen (s. 87.10) - Altenheime; Alten- und Behindertenwohnheime (s. 87.30) - Adoptionstätigkeiten (s. 88.99) - kurzfristige Unterbringung von Katastrophenopfern (s. 88.99)"
"88","Sozialwesen (ohne Heime)","Q","Diese Abteilung umfasst eine Vielzahl von Tätigkeiten der sozialen Unterstützung von Bedürftigen. Nicht dazu zählen Unterbringungsleistungen, außer auf vorübergehender Basis.",NA,NA
"88.1","Soziale Betreuung älterer Menschen und Behinderter","88",NA,NA,NA
"88.10","Soziale Betreuung älterer Menschen und Behinderter","88.1","Diese Klasse umfasst: - soziale, Beratungs-, Fürsorge-, Weitervermittlungs- und ähnliche Dienstleistungen, die durch staatliche oder private Einrichtungen, landesweit bzw. auf lokaler Ebene tätige Selbsthilfeorganisationen, einschließlich Fachberatungsdiensten, für ältere Menschen und Behinderte in deren Wohnung oder anderweitig erbracht werden:   • Besuchsdienste für ältere Menschen und Behinderte   • Tagespflege für ältere Menschen oder behinderte Erwachsene   • berufliche Rehabilitation sowie Qualifikationsmaßnahmen für Behinderte, sofern der Ausbildungsaspekt nicht im Vordergrund steht",NA,"Diese Klasse umfasst nicht: - Finanzierung und Verwaltung von Sozialversicherungsprogrammen (s. 84.30) - ähnliche Aktivitäten wie die in dieser Klasse aufgeführten, jedoch mit Unterbringung (s. 87.30) - Tagesbetreuung von behinderten Kindern (s. 88.91)"
"88.9","Sonstiges Sozialwesen (ohne Heime)","88",NA,NA,NA
"88.91","Tagesbetreuung von Kindern","88.9",NA,"Diese Klasse umfasst auch: - Tagesbetreuung von Schulkindern einschließlich Tagesbetreuung von behinderten Kindern",NA
"88.99","Sonstiges Sozialwesen a. n. g.","88.9","Diese Klasse umfasst: - soziale, Beratungs-, Fürsorge-, Flüchtlingsbetreuungs-, Weitervermittlungs- und ähnliche Dienstleistungen, die durch staatliche oder private Einrichtungen, Katastrophenhilfswerke, landesweit bzw. auf lokaler Ebene tätige Selbsthilfeorganisationen, einschließlich Fachberatungsdienste, für Einzelpersonen und Familien in deren Wohnung oder anderweitig geleistet werden:   • Betreuung und Beratung von Kindern und Jugendlichen   • Adoptionstätigkeiten, Maßnahmen zur Verhütung von Kindesmisshandlungen usw.   • Haushaltsgeldberatung, Ehe- und Familienberatung, Schuldnerberatung   • Gemeinschafts- und Nachbarschaftshilfe   • Hilfe für Katastrophenopfer, Flüchtlinge, Einwanderer usw. einschließlich vorübergehender oder längerfristiger Unterbringung   • berufliche Rehabilitation sowie Qualifikationsmaßnahmen für Arbeitslose, sofern der Ausbildungsaspekt nicht im Vordergrund steht   • Feststellung der Anspruchsberechtigung im Zusammenhang mit Sozialhilfe, Mietzuschüssen oder Essensmarken   • Tagesstätten für Obdachlose und andere sozial schwache Gruppen   • karitative Maßnahmen wie Spendensammlungen oder andere Hilfsmaßnahmen im Sozialbereich",NA,"Diese Klasse umfasst nicht: - Finanzierung und Verwaltung von Sozialversicherungsprogrammen (s. 84.30) - ähnliche Aktivitäten wie die in dieser Klasse aufgeführten, jedoch mit Unterbringung (s. 87.90)"
"90","Kreative, künstlerische und unterhaltende Tätigkeiten","R","Diese Abteilung umfasst den Betrieb von Einrichtungen und die Erbringung von Dienstleistungen zur Befriedigung der kulturellen und Unterhaltungsinteressen ihrer Kunden. Dazu zählt die Produktion und Förderung von und die Teilnahme an Liveauftritten, Veranstaltungen oder Ausstellungen sowie die Bereitstellung künstlerischer, kreativer oder technischer Fachkenntnisse für die Herstellung von Kunstwerken und die Durchführung von Liveauftritten.",NA,"Diese Abteilung umfasst nicht: - den Betrieb von Museen aller Art, botanischen und zoologischen Gärten; historischen Stätten und Gebäuden und ähnlichen Attraktionen; Naturparks (s. Abteilung 91) - Spiel-, Wett- und Lotteriewesen (s. Abteilung 92) - Sport, Unterhaltung und Erholung (s. Abteilung 93)  Einige Einheiten, die kulturelle, Unterhaltungs- oder Freizeitdienstleistungen und –tätigkeiten anbieten, sind in andere Abteilungen einzuordnen, z. B.: - Herstellung und Vertrieb von Filmen und Videofilmen (s. 59.11, 59.12 und 59.13) - Filmvorführung (s. 59.14) - Ausstrahlung von Hörfunk- und Fernsehprogrammen (s. 60.1 und 60.2)"
"90.0","Kreative, künstlerische und unterhaltende Tätigkeiten","90","Diese Gruppe umfasst die bildende und darstellende Kunst und damit verbundene Tätigkeiten.",NA,NA
"90.01","Darstellende Kunst","90.0","Diese Klasse umfasst: - Produktion und Aufführung von Theaterstücken, Opern, Konzerten, tänzerischen und sonstigen Bühnendarbietungen:   • Tätigkeiten von Ensembles oder Schauspielgruppen, Zirkusbetrieben, Orchestern oder Musikgruppen   • Tätigkeiten einzelner Künstler wie Schauspieler, Tänzer, Musiker, Vortragende oder Sprecher",NA,"Diese Klasse umfasst nicht: - Künstleragenten (s. 74.90) - Rollenbesetzung (s. 78.10)"
"90.02","Erbringung von Dienstleistungen für die darstellende Kunst","90.0","Diese Klasse umfasst: - mit der Produktion und Aufführung von Theaterstücken, Opern, Konzerten, tänzerischen und sonstigen Bühnendarbietungen verbundene Tätigkeiten:   • Tätigkeiten von Regisseuren, Produzenten, Bühnenbildnern, Bühnenarbeitern, Beleuchtern usw.","Diese Klasse umfasst auch: - Tätigkeiten von Produzenten oder Organisatoren von künstlerischen Liveveranstaltungen, mit oder ohne Bereitstellung von Einrichtungen","Diese Klasse umfasst nicht: - Künstleragenten (s. 74.90) - Rollenbesetzung (s. 78.10)"
"90.03","Künstlerisches und schriftstellerisches Schaffen","90.0","Diese Klasse umfasst: - Tätigkeiten selbstständiger Künstler wie Bildhauer, Maler, Zeichner, Graveure, Radierer usw. - Tätigkeiten selbstständiger Schriftsteller auf allen Gebieten, einschließlich Schreiben von Prosaliteratur, technischen Texten usw. - Tätigkeiten selbstständiger Journalisten - Restaurierung von Kunstwerken wie Gemälden usw.",NA,"Diese Klasse umfasst nicht: - Herstellung von Statuen, außer von künstlerischen Originalwerken (s. 23.70) - Restaurierung von Orgeln und historischen Musikinstrumenten (s. 33.19) - Herstellung von Filmen und Videofilmen (s. 59.11 und 59.12) - Restaurierung von Möbeln (ohne Museumsstücke) (s. 95.24)"
"90.04","Betrieb von Kultur- und Unterhaltungseinrichtungen","90.0","Diese Klasse umfasst: - Betrieb von Konzertsälen, Theatern und anderen Einrichtungen für künstlerische Darbietungen",NA,"Diese Klasse umfasst nicht: - Betrieb von Kinos (s. 59.14) - Tätigkeiten von Vorverkaufsstellen (s. 79.90) - Betrieb von Museen aller Art (s. 91.02)"
"91","Bibliotheken, Archive, Museen, botanische und zoologische Gärten","R","Diese Abteilung umfasst den Betrieb von Bibliotheken und Archiven, Museen aller Art, botanischen und zoologischen Gärten; historischen Stätten und Gebäuden und ähnlichen Attraktionen und Naturparks.","Sie umfasst ferner den Erhalt und die Ausstellung von Gegenständen, Stätten und Naturwundern von historischem, kulturellem oder pädagogischem Interesse (z. B. Stätten des Weltkulturerbes usw.).","Diese Abteilung umfasst nicht: - Erbringung von Dienstleistungen des Sports, der Unterhaltung und der Erholung wie den Betrieb von Badestränden und Freizeitparks (s. Abteilung 93)"
"91.0","Bibliotheken, Archive, Museen, botanische und zoologische Gärten","91",NA,NA,NA
"91.01","Bibliotheken und Archive","91.0","Diese Klasse umfasst: - Dokumentations- und Informationstätigkeiten von Bibliotheken aller Art, Lese-, Hör- und Schausälen und öffentlichen Archiven, die für die Allgemeinheit oder einen besonderen Benutzerkreis wie Studenten, Wissenschaftler, Personal oder Mitglieder erbracht werden, sowie Betrieb von staatlichen Archiven:   • Sammlung von besonderen oder allgemeinen Beständen   • Katalogisierung von Sammlungen   • Ausleihen und Lagern von Büchern, Landkarten, Zeitschriften, Filmen, Schallplatten, Bändern, Kunstwerken usw.   • Erteilung von Auskünften im Zusammenhang mit der Auffindung bestimmter Werke usw. - Bildagenturen und Filmarchive",NA,NA
"91.02","Museen","91.0","Diese Klasse umfasst: - Betrieb von Museen aller Art:   • Kunstmuseen, Museen für Schmuck, Möbel, Kostüme, Keramik, Silberwaren   • naturgeschichtliche, wissenschaftliche und technische Museen, historische Museen einschließlich Militärmuseen   • sonstige spezialisierte Museen   • Freilichtmuseen",NA,"Diese Klasse umfasst nicht: - Tätigkeiten von kommerziellen Kunstgalerien (s. 47.78) - Restaurierung von Kunstwerken und Museumsstücken (s. 90.03) - Tätigkeiten von Bibliotheken und Archiven (s. 91.01)"
"91.03","Betrieb von historischen Stätten und Gebäuden und ähnlichen Attraktionen","91.0","Diese Klasse umfasst: - Betrieb und Erhalt von historischen Stätten und Gebäuden",NA,"Diese Klasse umfasst nicht: - Renovierung und Restaurierung historischer Stätten und Gebäude (s. Abschnitt F)"
"91.04","Botanische und zoologische Gärten sowie Naturparks","91.0","Diese Klasse umfasst: - Betrieb von botanischen und zoologischen Gärten einschließlich Kinderzoos (Streichelzoos) - Betrieb von Naturparks einschließlich Erhaltung wild lebender Pflanzen und Tiere usw.",NA,"Diese Klasse umfasst nicht: - Garten- und Landschaftsbau (s. 81.30) - Betrieb von Fisch- und Jagdrevieren für Sportfischerei und -jagd (s. 93.19)"
"92","Spiel-, Wett- und Lotteriewesen","R","Diese Abteilung umfasst den Betrieb von Glücksspielstätten wie Casinos, Bingohallen, Videospielterminals, sowie die Erbringung von Wettdienstleistungen wie Lotterien und Rennwetten (in Wettbüros außerhalb von Rennbahnen).",NA,NA
"92.0","Spiel-, Wett- und Lotteriewesen","92",NA,NA,NA
"92.00","Spiel-, Wett- und Lotteriewesen","92.0","Diese Klasse umfasst folgende Tätigkeiten des Spiel-, Wett- und Lotteriewesens: - Verkauf von Lotterielosen - Betrieb von Münzspielautomaten - Betrieb von virtuellen Spielseiten - Buchmacher und andere Wetttätigkeiten - Wettbüros außerhalb von Rennbahnen - Betrieb von Spielcasinos einschließlich ""schwimmenden Spielcasinos""",NA,NA
"93","Erbringung von Dienstleistungen des Sports, der Unterhaltung und der Erholung","R","Diese Abteilung umfasst die Erbringung von Dienstleistungen des Sports, der Unterhaltung und der Erholung (ohne Betrieb von Museen, historischen Stätten und Gebäuden und ähnlichen Attraktionen, botanische und zoologische Gärten, Naturschutz, Spiel-, Lotterie- und Wettwesen).",NA,"Ausgenommen sind Schauspielkunst, Musik und andere Künste und Unterhaltungstätigkeiten wie Produktion und Aufführung von Theaterstücken, Konzerten, Opern, tänzerischen und sonstigen Bühnendarbietungen (s. Abteilung 90)."
"93.1","Erbringung von Dienstleistungen des Sports","93","Diese Gruppe umfasst den Betrieb von Sportanlagen; Mannschaften und Sportvereine, deren Haupttätigkeit darin besteht, vor einem zahlenden Publikum an Sportveranstaltungen teilzunehmen; Einzelathleten, die vor einem zahlenden Publikum an Sport- oder Rennveranstaltungen teilnehmen; Besitzer von Autos, Hunden, Pferden usw., deren Haupttätigkeit darin besteht, mit diesen an Rennen oder Sportveranstaltungen mit Zuschauern teilzunehmen; Sporttrainer, die spezielle Dienstleistungen zur Unterstützung von Sportlern bei Sportveranstaltungen oder Wettkämpfen erbringen; Betrieb von Sportanlagen; sonstige Tätigkeiten im Zusammenhang mit der Organisation und dem Management von und der Förderung von Sportveranstaltungen, a. n. g.",NA,NA
"93.11","Betrieb von Sportanlagen","93.1","Diese Klasse umfasst: - Betrieb von Anlagen für Sportveranstaltungen, die im Freien oder in Gebäuden stattfinden (diese Anlagen können offen, geschlossen oder lediglich überdacht und mit Zuschauersitzplätzen ausgestattet sein):   • Fußball-, Hockey-, Kricket- und Rugbystadien    • Rennbahnen für Auto-, Hunde oder Pferderennen   • Schwimmbäder und -stadien   • Leichtathletikstadien   • Wintersportarenen und -stadien   • Eishockeystadien   • Boxstadien   • Golfplätze   • Bowlingbahnen - Durchführung von Sportveranstaltungen im Freien oder in der Halle im Rahmen des Profi- oder Amateursports durch Vereinigungen, in deren eigenen Einrichtungen","Diese Klasse umfasst das Management dieser Einrichtungen und die Bereitstellung von Betriebspersonal.","Diese Klasse umfasst nicht: - Betrieb von Skiliften (s. 49.39) - Vermietung von Sport- und Freizeitgeräten (s. 77.21) - Fitnesszentren (s. 93.13) - Tätigkeiten in Parks und an Stränden im Zusammenhang mit Sport, Erholung und Freizeit (s. 93.29)"
"93.12","Sportvereine","93.1","Diese Klasse umfasst die Tätigkeiten von Sportvereinen, die ihren Mitgliedern sportliche Aktivitäten ermöglichen, und zwar unabhängig davon, ob es sich um professionelle, halbprofessionelle oder Amateurvereine handelt.  Diese Klasse umfasst: - den Betrieb von Sportvereinen:   • Fußballvereine   • Bowlingvereine   • Schwimmvereine   • Golfclubs   • Boxvereine   • Wintersportvereine   • Schachclubs   • Leichtathletikvereine   • Schießvereine, usw.",NA,"Diese Klasse umfasst nicht: - Sportunterricht durch Einzeltrainer (s. 85.51) - Betrieb von Sportanlagen (s. 93.11) - Durchführung von Sportveranstaltungen im Freien oder in der Halle im Rahmen des Profi- oder Amateursports durch Sportvereine, in deren eigenen Einrichtungen (s. 93.11)"
"93.13","Fitnesszentren","93.1","Diese Klasse umfasst: - Fitness- und Bodybuildingclubs und -einrichtungen",NA,"Diese Klasse umfasst nicht: - Sportunterricht durch Einzeltrainer (s. 85.51)"
"93.19","Erbringung von sonstigen Dienstleistungen des Sports","93.1","Diese Klasse umfasst: - Durchführung und Förderung von Sportveranstaltungen, mit oder ohne Bereitstellung von Sportanlagen - Tätigkeiten von selbstständigen Einzelsportlern, Schiedsrichtern, Zeitnehmern usw. - Tätigkeiten von Sportligen und Regulierungsstellen - mit der Förderung von Sportveranstaltungen verbundene Tätigkeiten - Betrieb von Rennställen - Betrieb von Fisch- und Jagdrevieren für Sportfischerei und -jagd - Tätigkeiten von Bergführern - Erbringung von Dienstleistungen für Sportfischerei und Sportjagd",NA,"Diese Klasse umfasst nicht: - Vermietung von Sportausrüstung (s. 77.21) - Tätigkeiten von Sport- und Spielschulen (s. 85.51) - Tätigkeiten von Sportlehrern, Trainern und Betreuern (s. 85.51) - Durchführung von Sportveranstaltungen im Freien oder in der Halle im Rahmen des Profi- oder Amateursports durch Sportvereine, mit oder ohne Bereitstellung von eigenen Einrichtungen (s. 93.11 und 93.12) - Tätigkeiten in Parks und an Stränden im Zusammenhang mit Sport, Erholung und Freizeit (s. 93.29)"
