CN 2021,SITC Rev. 4,START,END
58SSS000,99900,01/01/1997,31/12/2001
58SSS652,65208,01/01/1997,31/12/2500
58SSS653,65308,01/01/1997,31/12/2500
58SSS654,65408,01/01/1997,31/12/2500
58SSS656,65608,01/01/1997,31/12/2500
58SSS657,65708,01/01/1997,31/12/2500
58SSS658,65808,01/01/1997,31/12/2500
58SSS999,99908,01/01/1997,31/12/2500
58VVV000,93140,01/01/1989,31/12/2500
5902S657,65793,01/01/2001,31/12/2500
5904S659,65910,01/01/2007,31/12/2500
5904S659,65912,01/01/1998,31/12/2006
590500SS,65735,01/01/2006,31/12/2500
59CCC000,93100,01/01/2002,31/12/2500
59MMM000,69999,01/01/1993,31/12/2500
59SSS000,99900,01/01/1997,31/12/2001
59SSS657,65708,01/01/1992,31/12/2500
59SSS659,65908,01/01/1992,31/12/2500
59SSS999,99908,01/01/1997,31/12/2500
59VVV000,93140,01/01/1989,31/12/2500
60CCC000,93100,01/01/2002,31/12/2500
60MMM000,69999,01/01/1993,31/12/2500
60PPP000,91100,01/01/1988,31/12/2500
60SSS655,65508,01/01/1992,31/12/2500
60SSS999,99908,01/01/1997,31/12/2500
61CCC000,93100,01/01/2002,31/12/2500
61MMM000,89999,01/01/1993,31/12/2500
61PPP000,91100,01/01/1988,31/12/2500
61SSS000,99900,01/01/1997,31/12/2001
61SSS843,84308,01/01/1997,31/12/2500
61SSS844,84408,01/01/1997,31/12/2500
61SSS845,84508,01/01/1997,31/12/2500
61SSS846,84608,01/01/1997,31/12/2500
61SSS999,99908,01/01/1997,31/12/2500
62CCC000,93100,01/01/2002,31/12/2500
62MMM000,89999,01/01/1993,31/12/2500
62PPP000,91100,01/01/1988,31/12/2500
62SSS000,99900,01/01/1997,31/12/2001
62SSS841,84108,01/01/1997,31/12/2500
62SSS842,84208,01/01/1997,31/12/2500
62SSS845,84508,01/01/1997,31/12/2500
62SSS846,84608,01/01/1997,31/12/2500
62SSS999,99908,01/01/1997,31/12/2500
6304I100,65800,01/01/2003,31/12/2005
63CCC000,93100,01/01/2002,31/12/2500
63EEE000,65893,01/01/1988,31/12/2004
63III000,65800,01/01/2006,31/12/2500
63III100,65800,01/01/1988,31/12/1992
63III200,65800,01/01/1988,31/12/1992
63III300,65800,01/01/1988,31/12/1992
63III400,65800,01/01/1988,31/12/1992
63III500,65800,01/01/1988,31/12/1992
63III600,65800,01/01/2003,31/12/2005
63III700,65800,01/01/1988,31/12/1992
63III800,65800,01/01/1988,31/12/1992
63III900,65800,01/01/1988,31/12/2005
63MMM000,69999,01/01/1993,31/12/2500
63PPP000,91100,01/01/1988,31/12/2500
63SSS000,99900,01/01/1997,31/12/2001
63SSS269,26908,01/01/1997,31/12/2500
63SSS658,65808,01/01/1997,31/12/2500
63SSS775,77508,01/01/1997,31/12/2500
63SSS999,99908,01/01/1997,31/12/2500
64CCC000,93100,01/01/2002,31/12/2500
64MMM000,89999,01/01/1993,31/12/2500
64PPP000,91100,01/01/1988,31/12/2500
64SSS851,85108,01/01/1997,31/12/2500
64SSS999,99908,01/01/1997,31/12/2500
65CCC000,93100,01/01/2002,31/12/2500
65MMM000,89999,01/01/1993,31/12/2500
65PPP000,91100,01/01/1988,31/12/2500
65SSS000,99900,01/01/1997,31/12/2001
65SSS657,65708,01/01/1997,31/12/2500
65SSS848,84808,01/01/1997,31/12/2500
65SSS999,99908,01/01/1997,31/12/2500
66CCC000,93100,01/01/2002,31/12/2500
66MMM000,89999,01/01/1993,31/12/2500
66SSS899,89908,01/01/1997,31/12/2500
66SSS999,99908,01/01/1997,31/12/2500
67CCC000,93100,01/01/2002,31/12/2500
67MMM000,89999,01/01/1993,31/12/2500
67SSS899,89908,01/01/1997,31/12/2500
67SSS999,99908,01/01/1997,31/12/2500
6804I000,66307,01/01/2000,31/12/2005
6804I100,66307,01/01/1997,31/12/2005
6806S663,66308,01/01/1997,31/12/2500
6809S663,66331,01/01/1997,31/12/2500
68CCC000,93100,01/01/2002,31/12/2500
68III000,66000,01/01/2006,31/12/2500
68III100,66000,01/01/1988,31/12/1992
68III200,66000,01/01/1988,31/12/1992
68III300,66000,01/01/1988,31/12/1992
68III400,66000,01/01/1988,31/12/1992
68III500,66000,01/01/1988,31/12/1992
68III600,66000,01/01/1988,31/12/1992
68III700,66000,01/01/1988,31/12/1992
68III800,66000,01/01/1988,31/12/2005
68III900,66000,01/01/1988,31/12/2005
68MMM000,69999,01/01/1993,31/12/2500
68SSS000,99900,01/01/1997,31/12/2001
68SSS661,66108,01/01/1997,31/12/2500
68SSS663,66308,01/01/1992,31/12/2500
68SSS999,99908,01/01/1997,31/12/2500
68VVV000,93140,01/01/2003,31/12/2500
6901S662,66231,01/01/1997,31/12/2500
6902I200,60001,01/01/1993,31/12/2005
6904I000,60001,01/01/2000,31/12/2005
6904I100,60001,01/01/1993,31/12/2005
6910S812,81208,01/01/1997,31/12/2500
6911S666,66608,01/01/2001,31/12/2500
69CCC000,93100,01/01/2002,31/12/2500
69III000,60001,01/01/2006,31/12/2500
69III100,60001,01/01/1988,31/12/1992
69III200,60001,01/01/1988,31/12/1992
69III300,60001,01/01/1988,31/12/1992
69III400,60001,01/01/2001,31/12/2005
69III500,60001,01/01/1988,31/12/1992
69III600,60001,01/01/1988,31/12/1992
69III700,60001,01/01/1988,31/12/1992
69III800,60001,01/01/1988,31/12/2005
69III900,60001,01/01/1988,31/12/2005
69MMM000,69999,01/01/1993,31/12/2500
69SSS000,99900,01/01/1997,31/12/2001
69SSS662,66208,01/01/1997,31/12/2500
69SSS663,66308,01/01/1997,31/12/2500
69SSS666,66608,01/01/1997,31/12/2500
69SSS812,81208,01/01/1997,31/12/2500
69SSS999,99908,01/01/1997,31/12/2500
7002I300,66412,01/01/2001,31/12/2005
7002S664,66412,01/01/1998,31/12/2500
7011S664,66408,01/01/2007,31/12/2500
7015S664,66494,01/01/1998,31/12/2500
7019S664,66408,01/01/1997,31/12/2500
70CCC000,93100,01/01/2002,31/12/2500
70III000,60002,01/01/2006,31/12/2500
70III100,60002,01/01/1988,31/12/1992
70III200,60002,01/01/1988,31/12/1992
70III300,60002,01/01/1988,31/12/1992
70III400,60002,01/01/1988,31/12/1992
70III500,60002,01/01/1988,31/12/1992
70III600,60002,01/01/1988,31/12/1992
70III700,60002,01/01/1988,31/12/1992
70III800,60002,01/01/1988,31/12/1992
70III900,60002,01/01/1988,31/12/2005
70MMM000,69999,01/01/1993,31/12/2500
70SSS000,99900,01/01/1997,31/12/2001
70SSS651,65108,01/01/1997,31/12/2500
70SSS654,65408,01/01/1997,31/12/2500
70SSS664,66408,01/01/1988,31/12/2500
70SSS665,66508,01/01/1990,31/12/2500
70SSS999,99908,01/01/1988,31/12/2500
70VVV000,93140,01/01/1988,31/12/2500
71CCC000,93100,01/01/2002,31/12/2500
71MMM000,69999,01/01/1993,31/12/2500
71PPP100,91100,01/01/1988,31/12/2500
71PPP400,91100,01/01/1988,31/12/2500
71SSS000,99900,01/01/1997,31/12/2001
71SSS277,27708,01/01/1990,31/12/2500
71SSS289,28908,01/01/1997,31/12/2500
71SSS667,66708,01/01/1990,31/12/2500
71SSS681,68108,01/01/1997,31/12/2500
71SSS897,89708,01/01/1997,31/12/2500
71SSS961,96108,01/01/1993,31/12/2500
71SSS971,97108,01/01/1993,31/12/2500
71SSS972,97208,01/01/1997,31/12/2500
71SSS999,99908,01/01/1997,31/12/2500
7202I200,60001,01/01/2000,31/12/2005
720712SS,67208,01/01/2007,31/12/2500
7208S673,67308,01/01/1997,31/12/2500
7209I200,67307,01/01/1997,31/12/2005
7209S673,67308,01/01/1997,31/12/2500
7211S673,67308,01/01/1997,31/12/2500
7212S674,67408,01/01/1997,31/12/2500
7225S675,67508,01/01/2007,31/12/2500
72CCC000,93100,01/01/2002,31/12/2500
72III000,60003,01/01/2001,31/12/2500
72III100,60003,01/01/1988,31/12/1992
72III200,60003,01/01/1988,31/12/1992
72III300,60003,01/01/1988,31/12/1992
72III400,60003,01/01/1988,31/12/1992
72III500,60003,01/01/1988,31/12/2005
72III600,60003,01/01/1988,31/12/1992
72III700,60003,01/01/1988,31/12/1992
72III800,60003,01/01/1988,31/12/2005
72III900,60003,01/01/1997,31/12/2005
72MMM000,69999,01/01/1993,31/12/2500
72SSS000,99900,01/01/1997,31/12/2001
72SSS282,28208,01/01/1997,31/12/2500
72SSS671,67108,01/01/1988,31/12/2500
72SSS672,67208,01/01/1997,31/12/2500
72SSS673,67308,01/01/1988,31/12/2500
72SSS674,67408,01/01/1997,31/12/2500
72SSS675,67508,01/01/1997,31/12/2500
72SSS676,67608,01/01/1992,31/12/2500
72SSS678,67808,01/01/1988,31/12/2500
72SSS999,99908,01/01/1997,31/12/2500
72VVV000,93140,01/01/1988,31/12/2500
7302I000,60004,01/01/1993,31/12/2005
7302I100,60004,01/01/1993,31/12/2005
7302I200,60004,01/01/1993,31/12/2005
7302I300,60004,01/01/1993,31/12/2005
7302I700,60004,01/01/1993,31/12/2005
7303S679,67911,01/01/1997,31/12/2500
7304I000,60004,01/01/1993,31/12/2005
7304I100,60004,01/01/1993,31/12/2005
7304I200,67907,01/01/1997,31/12/2005
7304I300,60004,01/01/1993,31/12/2005
7304I900,60004,01/01/1993,31/12/2005
7305S679,67908,01/01/1997,31/12/2500
7306I000,67907,01/01/1997,31/12/2005
7306I400,60004,01/01/1993,31/12/2005
7306S679,67908,01/01/1997,31/12/2500
7307I000,60004,01/01/1993,31/12/2005
7308I000,60004,01/01/1993,31/12/2005
7308I200,69107,01/01/1997,31/12/2005
7308I400,69107,01/01/1997,31/12/2005
7308I900,60004,01/01/2003,31/12/2005
7309I000,60004,01/01/1993,31/12/2005
7309I200,60004,01/01/1993,31/12/2005
7309I400,69211,01/01/1997,31/12/2005
7309I700,60004,01/01/1993,31/12/2005
7311I000,60004,01/01/1993,31/12/2005
7312I000,69311,01/01/1997,31/12/2005
7326S699,69908,01/01/2001,31/12/2500
73CCC000,93100,01/01/2002,31/12/2500
73III000,60004,01/01/2006,31/12/2500
73III100,60004,01/01/1988,31/12/1992
73III200,60004,01/01/2000,31/12/2005
73III300,60004,01/01/2001,31/12/2005
73III400,60004,01/01/1988,31/12/2005
73III500,60004,01/01/1988,31/12/2005
73III600,60001,01/01/1988,31/12/2005
73III700,60004,01/01/1988,31/12/1992
73III800,60004,01/01/1988,31/12/2005
73III900,60004,01/01/1988,31/12/2005
73MMM000,69999,01/01/1993,31/12/2500
73SSS000,99900,01/01/1997,31/12/2001
73SSS676,67608,01/01/1997,31/12/2500
73SSS677,67708,01/01/1993,31/12/2500
73SSS679,67908,01/01/1988,31/12/2500
73SSS691,69108,01/01/1997,31/12/2500
73SSS692,69208,01/01/1997,31/12/2500
73SSS693,69308,01/01/1992,31/12/2500
73SSS694,69408,01/01/1992,31/12/2500
73SSS697,69708,01/01/1997,31/12/2500
73SSS699,69908,01/01/1993,31/12/2500
73SSS748,74808,01/01/1997,31/12/2500
73SSS812,81208,01/01/1997,31/12/2500
73SSS999,99908,01/01/1997,31/12/2500
73VVV000,93140,01/01/1988,31/12/2500
74CCC000,93100,01/01/2002,31/12/2500
74MMM000,69999,01/01/1993,31/12/2500
74SSS000,99900,01/01/1997,31/12/2001
74SSS283,28308,01/01/1988,31/12/2500
74SSS288,28808,01/01/1997,31/12/2500
74SSS682,68208,01/01/1988,31/12/2500
74SSS693,69308,01/01/1997,31/12/2500
74SSS694,69408,01/01/1997,31/12/2500
74SSS697,69708,01/01/1997,31/12/2500
74SSS699,69908,01/01/1997,31/12/2500
74SSS999,99908,01/01/1997,31/12/2500
74VVV000,93140,01/01/1988,31/12/2500
75CCC000,93100,01/01/2002,31/12/2500
75MMM000,69999,01/01/1993,31/12/2500
75SSS000,99900,01/01/1997,31/12/2001
75SSS284,28408,01/01/1997,31/12/2500
75SSS288,28808,01/01/1992,31/12/2500
75SSS683,68308,01/01/1997,31/12/2500
75SSS699,69908,01/01/1997,31/12/2500
75SSS6SS,68308,01/01/2005,31/12/2500
75SSS999,99908,01/01/1992,31/12/2500
75VVV000,93140,01/01/1988,31/12/2500
76CCC000,93100,01/01/2002,31/12/2500
76III000,60005,01/01/2006,31/12/2500
76III100,60005,01/01/1988,31/12/1992
76III200,60005,01/01/1988,31/12/2005
76III300,60005,01/01/1988,31/12/1992
76III400,60005,01/01/2001,31/12/2005
76III500,60005,01/01/1988,31/12/1992
76III600,60005,01/01/1988,31/12/1992
76III700,60005,01/01/1988,31/12/1992
76III800,60005,01/01/1998,31/12/2005
76III900,60005,01/01/1988,31/12/2005
76MMM000,69999,01/01/1993,31/12/2500
76SSS000,99900,01/01/1997,31/12/2001
76SSS288,28808,01/01/1997,31/12/2500
76SSS684,68408,01/01/1997,31/12/2500
76SSS691,69108,01/01/1997,31/12/2500
76SSS692,69208,01/01/1997,31/12/2500
76SSS693,69308,01/01/1997,31/12/2500
76SSS694,69408,01/01/1997,31/12/2500
76SSS697,69708,01/01/1997,31/12/2500
76SSS699,69908,01/01/1997,31/12/2500
76SSS999,99908,01/01/1997,31/12/2500
76VVV000,93140,01/01/1988,31/12/2500
78CCC000,93100,01/01/2002,31/12/2500
78MMM000,69999,01/01/1993,31/12/2500
78SSS000,99900,01/01/1997,31/12/2001
78SSS288,28808,01/01/1997,31/12/2500
78SSS685,68508,01/01/1997,31/12/2500
78SSS699,69908,01/01/1997,31/12/2500
78SSS999,99908,01/01/1997,31/12/2500
7904S686,68631,01/01/1997,31/12/2500
7904S999,99908,01/01/2002,31/12/2500
7905S686,68632,01/01/2001,31/12/2500
7905S999,99908,01/01/2002,31/12/2500
79CCC000,93100,01/01/2002,31/12/2500
79MMM000,69999,01/01/1993,31/12/2500
79SSS000,99900,01/01/1997,31/12/2001
79SSS288,28808,01/01/1997,31/12/2500
79SSS686,68608,01/01/1993,31/12/2500
79SSS699,69908,01/01/1993,31/12/2500
79SSS999,99908,01/01/1997,31/12/2500
80CCC000,93100,01/01/2002,31/12/2500
80MMM000,69999,01/01/1993,31/12/2500
80SSS000,99900,01/01/1997,31/12/2001
80SSS288,28808,01/01/1997,31/12/2500
80SSS687,68708,01/01/1997,31/12/2500
80SSS699,69908,01/01/1997,31/12/2500
80SSS999,99908,01/01/1997,31/12/2500
8101S689,68908,01/01/1997,31/12/2500
8101S699,69908,01/01/1997,31/12/2500
8102S689,68908,01/01/1997,31/12/2500
8102S699,69908,01/01/1997,31/12/2500
8103S689,68908,01/01/1997,31/12/2500
8103S699,69908,01/01/1997,31/12/2500
8105S689,68908,01/01/1997,31/12/2500
8105S699,69908,01/01/1997,31/12/2500
8107S689,68908,01/01/2001,31/12/2500
8107S999,99908,01/01/2002,31/12/2500
8108S689,68908,01/01/1997,31/12/2500
8108S699,69908,01/01/1997,31/12/2500
8109S699,69908,01/01/2001,31/12/2500
8112S689,68908,01/01/2001,31/12/2500
8112S999,99908,01/01/2002,31/12/2500
81CCC000,93100,01/01/2002,31/12/2500
81MMM000,69999,01/01/1993,31/12/2500
81SSS000,99900,01/01/1997,31/12/2001
81SSS689,68908,01/01/1988,31/12/2500
81SSS699,69908,01/01/1989,31/12/2500
81SSS999,99908,01/01/1997,31/12/2500
8202I100,69507,01/01/1997,31/12/2005
8202I200,69507,01/01/1997,31/12/2005
8202I300,69500,01/01/1993,31/12/2005
8202I700,69500,01/01/1993,31/12/2005
8203S695,69508,01/01/1997,31/12/2500
8204I000,69500,01/01/1993,31/12/2005
8204I100,69530,01/01/1997,31/12/2005
8204I300,69500,01/01/1993,31/12/2005
8209I000,69562,01/01/2000,31/12/2005
8209I200,69562,01/01/1997,31/12/2005
82CCC000,93100,01/01/2002,31/12/2500
82EEE000,69570,01/01/1988,31/12/2004
82III000,69500,01/01/2006,31/12/2500
82III100,69500,01/01/1988,31/12/1992
82III200,69500,01/01/1988,31/12/1992
82III300,69000,01/01/2001,31/12/2005
82III300,69500,01/01/1988,31/12/1992
82III400,69500,01/01/2003,31/12/2005
82III500,69500,01/01/1988,31/12/2005
82III600,69500,01/01/1988,31/12/1992
82III700,69500,01/01/1988,31/12/1992
82III800,69500,01/01/1988,31/12/2005
82III900,69500,01/01/1988,31/12/2005
82MMM000,69999,01/01/1993,31/12/2500
82PPP000,91100,01/01/1988,31/12/2500
82SSS000,99900,01/01/1997,31/12/2001
82SSS695,69508,01/01/1992,31/12/2500
82SSS696,69608,01/01/1993,31/12/2500
82SSS697,69708,01/01/1997,31/12/2500
82SSS999,99908,01/01/1992,31/12/2500
82VVV000,93140,01/01/2000,31/12/2500
83CCC000,93100,01/01/2002,31/12/2500
83MMM000,69999,01/01/1993,31/12/2500
83SSS000,99900,01/01/1997,31/12/2001
83SSS697,69708,01/01/1997,31/12/2500
83SSS699,69908,01/01/1997,31/12/2500
83SSS895,89508,01/01/1997,31/12/2500
83SSS999,99908,01/01/1997,31/12/2500
83VVV000,93140,01/01/1988,31/12/2500
8401S718,71808,01/01/2006,31/12/2500
8402I000,70001,01/01/1993,31/12/2005
8402I100,70001,01/01/1993,31/12/2005
8402I200,70001,01/01/1993,31/12/2005
8402I300,70001,01/01/1993,31/12/2005
8402I700,70001,01/01/1993,31/12/2005
8404I000,70001,01/01/1993,31/12/2005
8404I100,70001,01/01/1993,31/12/2005
8404I300,70001,01/01/1993,31/12/2005
8406I000,70001,01/01/1993,31/12/2005
8406S712,71208,01/01/2006,31/12/2500
840734SS,71308,01/01/2007,31/12/2500
8407S713,71308,01/01/2005,31/12/2500
840820SS,71308,01/01/2007,31/12/2500
8408S713,71308,01/01/2005,31/12/2500
8409I000,70001,01/01/1993,31/12/2005
8409I200,70001,01/01/1993,31/12/2005
8409I700,70001,01/01/1993,31/12/2005
841191SS,71491,01/01/2006,31/12/2500
841199SS,71499,01/01/2006,31/12/2500
8411I000,70001,01/01/1993,31/12/2005
8412I000,70001,01/01/1993,31/12/2005
8413I000,70001,01/01/1993,31/12/2005
8413I400,70001,01/01/1993,31/12/2005
8414I000,70001,01/01/1993,31/12/2005
8414I400,70001,01/01/1993,31/12/2005
8414S743,74308,01/01/2001,31/12/2500
841582SS,74155,01/01/2006,31/12/2500
841590SS,74159,01/01/2006,31/12/2500
8415I000,74107,01/01/1997,31/12/2005
8417I100,70001,01/01/1993,31/12/2005
8417I200,74107,01/01/1997,31/12/2005
8418I200,70001,01/01/1998,31/12/2005
8418S741,74108,01/01/1997,31/12/2500
8418S775,77508,01/01/1997,31/12/2500
8419I000,70001,01/01/1993,31/12/2005
8419I400,70001,01/01/1993,31/12/2005
8419I500,70001,01/01/1993,31/12/2005
8421I000,70001,01/01/1993,31/12/2005
8421I400,70001,01/01/1993,31/12/2005
8421I700,70001,01/01/1993,31/12/2005
8424S745,74508,01/01/1997,31/12/2500
8426I000,70001,01/01/1993,31/12/2005
8428I100,70001,01/01/1993,31/12/2005
8428I200,74407,01/01/1997,31/12/2005
8428I400,70001,01/01/1993,31/12/2005
8434I500,70001,01/01/1993,31/12/2005
8438I500,72707,01/01/1997,31/12/2005
8448S724,72408,01/01/1998,31/12/2500
8450S724,72408,01/01/1997,31/12/2500
8450S775,77508,01/01/1997,31/12/2500
8451S775,77512,01/01/2001,31/12/2500
8454I200,73707,01/01/1997,31/12/2005
8458I900,73107,01/01/2003,31/12/2005
8464I100,72811,01/01/2002,31/12/2005
8467S745,74508,01/01/1998,31/12/2500
847150SS,75230,01/01/2006,31/12/2500
847310SS,75991,01/01/2006,31/12/2016
8475I100,70001,01/01/1993,31/12/2005
8479I000,70001,01/01/1993,31/12/2005
8479I100,72707,01/01/1997,31/12/1999
8479I200,70001,01/01/1993,31/12/2005
8479I300,70001,01/01/1998,31/12/1999
8479I400,70001,01/01/1993,31/12/2005
8479I700,70001,01/01/2002,31/12/2005
8479I900,70001,01/01/2002,31/12/2005
8480I000,70001,01/01/1998,31/12/1999
8481I000,70001,01/01/1993,31/12/2005
84CCC000,93100,01/01/2002,31/12/2500
84III000,70001,01/01/2006,31/12/2500
84III100,70001,01/01/1988,31/12/2005
84III200,70001,01/01/1998,31/12/2005
84III300,70001,01/01/1997,31/12/2005
84III400,70001,01/01/1988,31/12/2005
84III500,70001,01/01/1988,31/12/2005
84III600,70001,01/01/1988,31/12/2005
84III700,70001,01/01/2000,31/12/2005
84III800,70001,01/01/1988,31/12/2005
84III900,70001,01/01/1988,31/12/2005
84MMM000,79999,01/01/1993,31/12/2500
84PPP000,91100,01/01/1988,31/12/2500
84SSS000,99900,01/01/1997,31/12/2001
84SSS711,71108,01/01/1997,31/12/2500
84SSS712,71208,01/01/1997,31/12/2500
84SSS713,71308,01/01/1997,31/12/2500
84SSS714,71408,01/01/1997,31/12/2500
84SSS718,71808,01/01/1997,31/12/2500
84SSS721,72108,01/01/1997,31/12/2500
84SSS723,72308,01/01/1990,31/12/2500
84SSS724,72408,01/01/1992,31/12/2500
84SSS725,72508,01/01/1997,31/12/2500
84SSS726,72608,01/01/1997,31/12/2500
84SSS727,72708,01/01/1997,31/12/2500
84SSS728,72808,01/01/1989,31/12/2500
84SSS731,73108,01/01/1997,31/12/2500
84SSS733,73308,01/01/1997,31/12/2500
84SSS735,73508,01/01/1997,31/12/2500
84SSS737,73708,01/01/1997,31/12/2500
84SSS741,74108,01/01/1997,31/12/2500
84SSS742,74208,01/01/1997,31/12/2500
84SSS743,74308,01/01/1992,31/12/2500
84SSS744,74408,01/01/1997,31/12/2500
84SSS745,74508,01/01/1997,31/12/2500
84SSS746,74608,01/01/1997,31/12/2500
84SSS747,74708,01/01/1997,31/12/2500
84SSS748,74808,01/01/1997,31/12/2500
84SSS749,74908,01/01/1997,31/12/2500
84SSS751,75108,01/01/1997,31/12/2500
84SSS752,75208,01/01/1997,31/12/2500
84SSS759,75908,01/01/1997,31/12/2500
84SSS775,77508,01/01/1992,31/12/2500
84SSS778,77808,01/01/2002,31/12/2500
84SSS812,81208,01/01/1997,31/12/2500
84SSS999,99908,01/01/1997,31/12/2500
84VVV000,93140,01/01/1988,31/12/2500
8501I000,71607,01/01/1997,31/12/2005
8502I000,70002,01/01/1993,31/12/2005
8502I100,70002,01/01/1993,31/12/2005
8502I200,70002,01/01/1993,31/12/2005
8502I300,70002,01/01/1993,31/12/2005
8502I700,70002,01/01/1993,31/12/2005
8503I000,70002,01/01/1993,31/12/2005
850450SS,77125,01/01/2006,31/12/2500
8504I000,70002,01/01/1993,31/12/2005
8504I100,70002,01/01/1993,31/12/2005
8504I300,70002,01/01/1993,31/12/2005
8504I400,70002,01/01/1993,31/12/2005
8509I000,70002,01/01/1993,31/12/2005
8509I200,70002,01/01/1993,31/12/2005
8509I700,70002,01/01/1993,31/12/2005
851130SS,77831,01/01/2006,31/12/2500
8513S813,81308,01/01/1998,31/12/2500
8516S775,77508,01/01/1997,31/12/2500
8517S764,76408,01/01/1997,31/12/2500
8517S999,99908,01/01/2001,31/12/2500
851822SS,76422,01/01/2006,31/12/2500
851829SS,76423,01/01/2006,31/12/2500
8518S764,76408,01/01/1997,31/12/2500
8518S999,99908,01/01/2001,31/12/2500
853120SS,77884,01/01/2006,31/12/2500
8535I000,70002,01/01/1993,31/12/2005
8537I000,70002,01/01/1993,31/12/2005
8537I400,70002,01/01/1993,31/12/2005
8539S778,77808,01/01/1998,31/12/2500
8541S776,77608,01/01/2001,31/12/2500
8543I000,77807,01/01/1997,31/12/2005
8543I400,70002,01/01/1993,31/12/2005
8544I000,70002,01/01/1993,31/12/2005
8548I000,70002,01/01/1993,31/12/2005
85CCC000,93100,01/01/2002,31/12/2500
85III000,70002,01/01/2006,31/12/2500
85III100,70002,01/01/1988,31/12/1992
85III200,70002,01/01/2000,31/12/2005
85III300,70002,01/01/2001,31/12/2005
85III400,70002,01/01/1988,31/12/2005
85III500,70002,01/01/1988,31/12/2005
85III600,70002,01/01/1988,31/12/2005
85III700,70002,01/01/2002,31/12/2005
85III800,70002,01/01/1988,31/12/2005
85III900,70002,01/01/1988,31/12/2005
85MMM000,79999,01/01/1993,31/12/2500
85PPP000,91100,01/01/1988,31/12/2500
85SSS000,99900,01/01/1997,31/12/2001
85SSS716,71608,01/01/1997,31/12/2500
85SSS737,73708,01/01/1997,31/12/2500
85SSS741,74108,01/01/1997,31/12/2500
85SSS761,76108,01/01/1997,31/12/2500
85SSS762,76208,01/01/1997,31/12/2500
85SSS763,76308,01/01/1997,31/12/2500
85SSS764,76408,01/01/1990,31/12/2500
85SSS771,77108,01/01/1997,31/12/2500
85SSS772,77208,01/01/1997,31/12/2500
85SSS773,77308,01/01/1997,31/12/2500
85SSS775,77508,01/01/1997,31/12/2500
85SSS776,77608,01/01/1990,31/12/2500
85SSS778,77808,01/01/1990,31/12/2500
85SSS813,81308,01/01/1997,31/12/2500
85SSS898,89808,01/01/1997,31/12/2500
85SSS999,99908,01/01/1997,31/12/2500
85VVV000,93140,01/01/1988,31/12/2500
8603S791,79108,01/01/2006,31/12/2500
8605I300,79100,01/01/1993,31/12/2005
8606S791,79182,01/01/1997,31/12/2500
86CCC000,93100,01/01/2002,31/12/2500
86III000,79100,01/01/2006,31/12/2500
86III100,79100,01/01/1988,31/12/1992
86III200,79100,01/01/1988,31/12/1992
86III300,79100,01/01/1997,31/12/2005
86III400,79100,01/01/1988,31/12/1992
86III500,79100,01/01/1988,31/12/1992
